chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr1	166839971	166841220	genic|chr1:166839971-166841220	POGK	166839447	cd4_normal_scale	0.099402
chr1	167043766	167045217	intergenic|chr1:167043766-167045217	AL158837.1	167052551	cd4_normal_scale	0.022057
chr1	167446022	167448972	genic|chr1:167446022-167448972	AL158837.1	167052551	cd4_normal_scale	0.021583
chr1	167446022	167448972	genic|chr1:167446022-167448972	GPA33	167166479	cd4_normal_scale	0.022420
chr1	167446022	167448972	genic|chr1:167446022-167448972	AL136984.1	167379108	cd4_normal_scale	0.027402
chr1	167446022	167448972	genic|chr1:167446022-167448972	AL359962.3	167455195	cd4_normal_scale	0.045031
chr1	167446022	167448972	genic|chr1:167446022-167448972	AL359962.1	167458661	cd4_normal_scale	0.051430
chr1	167446022	167448972	genic|chr1:167446022-167448972	AL359962.2	167459891	cd4_normal_scale	0.046264
chr1	167446022	167448972	genic|chr1:167446022-167448972	CD247	167518610	cd4_normal_scale	0.031259
chr1	167446022	167448972	genic|chr1:167446022-167448972	CREG1	167553805	cd4_normal_scale	0.027005
chr1	167460803	167461303	genic|chr1:167460803-167461303	AL359962.1	167458661	cd4_normal_scale	0.031872
chr1	167460803	167461303	genic|chr1:167460803-167461303	AL359962.2	167459891	cd4_normal_scale	0.034492
chr1	167461562	167463180	genic|chr1:167461562-167463180	AL359962.1	167458661	cd4_normal_scale	0.021308
chr1	167461562	167463180	genic|chr1:167461562-167463180	AL359962.2	167459891	cd4_normal_scale	0.029111
chr1	167472558	167474555	genic|chr1:167472558-167474555	AL359962.1	167458661	cd4_normal_scale	0.020377
chr1	167472558	167474555	genic|chr1:167472558-167474555	AL359962.2	167459891	cd4_normal_scale	0.021550
chr1	167626766	167628502	genic|chr1:167626766-167628502	RCSD1	167630093	cd4_normal_scale	0.084193
chr1	167626766	167628502	genic|chr1:167626766-167628502	AL031733.2	167630674	cd4_normal_scale	0.084192
chr1	167628669	167629387	genic|chr1:167628669-167629387	RCSD1	167630093	cd4_normal_scale	0.069075
chr1	167628669	167629387	genic|chr1:167628669-167629387	AL031733.2	167630674	cd4_normal_scale	0.069074
chr1	167636856	167638179	genic|chr1:167636856-167638179	RCSD1	167630093	cd4_normal_scale	0.026158
chr1	167636856	167638179	genic|chr1:167636856-167638179	AL031733.2	167630674	cd4_normal_scale	0.026157
chr1	167713103	167715257	intergenic|chr1:167713103-167715257	MPZL1	167721192	cd4_normal_scale	0.043249
chr1	167715330	167716897	intergenic|chr1:167715330-167716897	MPZL1	167721192	cd4_normal_scale	0.044558
chr1	168438897	168440192	genic|chr1:168438897-168440192	XCL1	168576605	cd4_normal_scale	0.025538
chr1	168535042	168535983	intergenic|chr1:168535042-168535983	XCL2	168543997	cd4_normal_scale	0.031048
chr1	169571386	169573855	genic|chr1:169571386-169573855	F5	169586588	cd4_normal_scale	0.029115
chr1	169604684	169605184	genic|chr1:169604684-169605184	SELL	169711702	cd4_normal_scale	0.021025
chr1	169622971	169625525	genic|chr1:169622971-169625525	SELP	169630193	cd4_normal_scale	0.021270
chr1	169666948	169669234	genic|chr1:169666948-169669234	C1orf112	169662007	cd4_normal_scale	0.022520
chr1	169692135	169693526	genic|chr1:169692135-169693526	SELP	169630193	cd4_normal_scale	0.022788
chr1	169692135	169693526	genic|chr1:169692135-169693526	C1orf112	169662007	cd4_normal_scale	0.031139
chr1	169692135	169693526	genic|chr1:169692135-169693526	SELL	169711702	cd4_normal_scale	0.030150
chr1	169707865	169709115	genic|chr1:169707865-169709115	SELL	169711702	cd4_normal_scale	0.097208
chr1	169890720	169891485	genic|chr1:169890720-169891485	SCYL3	169894267	cd4_normal_scale	0.025723
chr1	170073836	170075509	genic|chr1:170073836-170075509	KIFAP3	170085208	cd4_normal_scale	0.049174
chr1	172179842	172182053	genic|chr1:172179842-172182053	DNM3OS	172144840	cd4_normal_scale	0.020220
chr1	172179842	172182053	genic|chr1:172179842-172182053	AL137157.1	172213499	cd4_normal_scale	0.026815
chr1	172393729	172395453	genic|chr1:172393729-172395453	PIGC	172444086	cd4_normal_scale	0.028432
chr1	172638398	172640690	intergenic|chr1:172638398-172640690	FASLG	172659103	cd4_normal_scale	0.036167
chr1	172662221	172663303	genic|chr1:172662221-172663303	FASLG	172659103	cd4_normal_scale	0.052336
chr1	172698167	172700102	intergenic|chr1:172698167-172700102	FASLG	172659103	cd4_normal_scale	0.023721
chr1	172777692	172779910	genic|chr1:172777692-172779910	AL031599.1	172775905	cd4_normal_scale	0.033098
chr1	173870196	173871100	genic|chr1:173870196-173871100	ZBTB37	173868082	cd4_normal_scale	0.033732
chr1	173870196	173871100	genic|chr1:173870196-173871100	GAS5	173868882	cd4_normal_scale	0.033733
chr1	173913820	173915264	genic|chr1:173913820-173915264	SERPINC1	173917378	cd4_normal_scale	0.126269
chr1	175029116	175030174	intergenic|chr1:175029116-175030174	MRPS14	175023425	cd4_normal_scale	0.022891
chr1	175188612	175189564	genic|chr1:175188612-175189564	KIAA0040	175192999	cd4_normal_scale	0.059673
chr1	175208442	175210099	intergenic|chr1:175208442-175210099	KIAA0040	175192999	cd4_normal_scale	0.030115
chr1	179026484	179027284	genic|chr1:179026484-179027284	FAM20B	179025804	cd4_normal_scale	0.095069
chr1	179128990	179131633	genic|chr1:179128990-179131633	CLEC20A	178499634	cd4_normal_scale	0.022795
chr1	179128990	179131633	genic|chr1:179128990-179131633	AL137796.1	178651706	cd4_normal_scale	0.022386
chr1	179128990	179131633	genic|chr1:179128990-179131633	ABL2	179229684	cd4_normal_scale	0.028658
chr1	179883095	179884200	genic|chr1:179883095-179884200	CLEC20A	178499634	cd4_normal_scale	0.021008
chr1	179883095	179884200	genic|chr1:179883095-179884200	RALGPS2	178725147	cd4_normal_scale	0.020106
chr1	179883095	179884200	genic|chr1:179883095-179884200	TOR1AIP2	179877803	cd4_normal_scale	0.052434
chr1	179883095	179884200	genic|chr1:179883095-179884200	TOR1AIP1	179882042	cd4_normal_scale	0.122409
chr1	179883095	179884200	genic|chr1:179883095-179884200	AL353708.3	179882595	cd4_normal_scale	0.122406
chr1	180980085	180983077	genic|chr1:180980085-180983077	AL162431.1	180976482	cd4_normal_scale	0.028088
chr1	181148620	181150614	intergenic|chr1:181148620-181150614	STX6	181023121	cd4_normal_scale	0.020986
chr1	182029402	182030485	intergenic|chr1:182029402-182030485	KIAA1614	180912897	cd4_normal_scale	0.020472
chr1	182029402	182030485	intergenic|chr1:182029402-182030485	AL162431.1	180976482	cd4_normal_scale	0.023041
chr1	182029402	182030485	intergenic|chr1:182029402-182030485	AL355482.2	182086551	cd4_normal_scale	0.032174
chr1	182029402	182030485	intergenic|chr1:182029402-182030485	GLUL	182392206	cd4_normal_scale	0.031257
chr1	182029402	182030485	intergenic|chr1:182029402-182030485	RNASEL	182589256	cd4_normal_scale	0.020491
chr1	182029402	182030485	intergenic|chr1:182029402-182030485	RGS16	182604389	cd4_normal_scale	0.020839
chr1	182084092	182085345	intergenic|chr1:182084092-182085345	AL355482.2	182086551	cd4_normal_scale	0.032703
chr1	182087241	182088789	genic|chr1:182087241-182088789	AL355482.2	182086551	cd4_normal_scale	0.099901
chr1	182601278	182602155	genic|chr1:182601278-182602155	RGS16	182604389	cd4_normal_scale	0.022061
chr1	183469780	183470531	genic|chr1:183469780-183470531	SMG7	183472216	cd4_normal_scale	0.037269
chr1	183469780	183470531	genic|chr1:183469780-183470531	SMG7-AS1	183472265	cd4_normal_scale	0.037269
chr1	183588744	183589397	genic|chr1:183588744-183589397	NCF2	183590876	cd4_normal_scale	0.032144
chr1	183632885	183633385	genic|chr1:183632885-183633385	ARPC5	183635783	cd4_normal_scale	0.068171
chr1	183633464	183634156	genic|chr1:183633464-183634156	ARPC5	183635783	cd4_normal_scale	0.266379
chr1	183955768	183958259	genic|chr1:183955768-183958259	RGL1	183636085	cd4_normal_scale	0.020200
chr1	183955768	183958259	genic|chr1:183955768-183958259	COLGALT2	184037729	cd4_normal_scale	0.037549
chr1	183955768	183958259	genic|chr1:183955768-183958259	TSEN15	184051651	cd4_normal_scale	0.025129
chr1	183955768	183958259	genic|chr1:183955768-183958259	AL158011.1	184149652	cd4_normal_scale	0.024401
chr1	184745434	184746906	genic|chr1:184745434-184746906	EDEM3	184754907	cd4_normal_scale	0.025193
chr1	184975255	184976141	intergenic|chr1:184975255-184976141	NIBAN1	184974508	cd4_normal_scale	0.039572
chr1	185566518	185567400	genic|chr1:185566518-185567400	AL133383.1	185646463	cd4_normal_scale	0.030008
chr1	185566518	185567400	genic|chr1:185566518-185567400	HMCN1	185734391	cd4_normal_scale	0.020243
chr1	185566518	185567400	genic|chr1:185566518-185567400	PRG4	186296279	cd4_normal_scale	0.020204
chr1	185566518	185567400	genic|chr1:185566518-185567400	AL096803.2	186423481	cd4_normal_scale	0.028486
chr1	185566518	185567400	genic|chr1:185566518-185567400	PDC	186461114	cd4_normal_scale	0.030135
chr1	185566518	185567400	genic|chr1:185566518-185567400	PTGS2	186680423	cd4_normal_scale	0.028371
chr1	185566518	185567400	genic|chr1:185566518-185567400	PLA2G4A	186828949	cd4_normal_scale	0.027250
chr1	185566518	185567400	genic|chr1:185566518-185567400	ERVMER61-1	187070700	cd4_normal_scale	0.024648
chr1	185647372	185649580	genic|chr1:185647372-185649580	AL133383.1	185646463	cd4_normal_scale	0.041917
chr1	186288691	186289977	intergenic|chr1:186288691-186289977	PRG4	186296279	cd4_normal_scale	0.058229
chr1	186301384	186301884	genic|chr1:186301384-186301884	PRG4	186296279	cd4_normal_scale	0.044545
chr1	186303590	186304403	genic|chr1:186303590-186304403	PRG4	186296279	cd4_normal_scale	0.048374
chr1	186306166	186307678	genic|chr1:186306166-186307678	PRG4	186296279	cd4_normal_scale	0.071212
chr1	187072075	187073679	genic|chr1:187072075-187073679	ERVMER61-1	187070700	cd4_normal_scale	0.085879
chr1	192571497	192572666	genic|chr1:192571497-192572666	RGS1	192575763	cd4_normal_scale	0.053569
chr1	192573981	192574481	genic|chr1:192573981-192574481	RGS1	192575763	cd4_normal_scale	0.020100
chr1	192578931	192579720	genic|chr1:192578931-192579720	RGS1	192575763	cd4_normal_scale	0.024521
chr1	193182770	193183882	genic|chr1:193182770-193183882	B3GALT2	193186613	cd4_normal_scale	0.031823
chr1	193417250	193419953	intergenic|chr1:193417250-193419953	AL138778.1	193457422	cd4_normal_scale	0.023006
chr1	193448278	193449866	intergenic|chr1:193448278-193449866	AL138778.1	193457422	cd4_normal_scale	0.041918
chr1	193448278	193449866	intergenic|chr1:193448278-193449866	AL136456.1	193473224	cd4_normal_scale	0.020499
chr1	193458664	193459583	genic|chr1:193458664-193459583	AL138778.1	193457422	cd4_normal_scale	0.091650
chr1	193458664	193459583	genic|chr1:193458664-193459583	AL136456.1	193473224	cd4_normal_scale	0.037699
chr1	193462229	193464889	genic|chr1:193462229-193464889	AL136454.1	192716132	cd4_normal_scale	0.020149
chr1	193462229	193464889	genic|chr1:193462229-193464889	AL138778.1	193457422	cd4_normal_scale	0.050925
chr1	193462229	193464889	genic|chr1:193462229-193464889	AL136456.1	193473224	cd4_normal_scale	0.057342
chr1	193478754	193480615	genic|chr1:193478754-193480615	RGS18	192158462	cd4_normal_scale	0.054853
chr1	193478754	193480615	genic|chr1:193478754-193480615	RGS1	192575763	cd4_normal_scale	0.032362
chr1	193478754	193480615	genic|chr1:193478754-193480615	AL136454.1	192716132	cd4_normal_scale	0.050228
chr1	193478754	193480615	genic|chr1:193478754-193480615	RGS2	192809039	cd4_normal_scale	0.031006
chr1	193478754	193480615	genic|chr1:193478754-193480615	GLRX2	193106114	cd4_normal_scale	0.031236
chr1	193478754	193480615	genic|chr1:193478754-193480615	B3GALT2	193186613	cd4_normal_scale	0.042924
chr1	193478754	193480615	genic|chr1:193478754-193480615	AL138778.1	193457422	cd4_normal_scale	0.078144
chr1	193478754	193480615	genic|chr1:193478754-193480615	AL136456.1	193473224	cd4_normal_scale	0.169599
chr1	193539508	193540981	genic|chr1:193539508-193540981	RGS18	192158462	cd4_normal_scale	0.020941
chr1	193539508	193540981	genic|chr1:193539508-193540981	AL136454.1	192716132	cd4_normal_scale	0.022871
chr1	193539508	193540981	genic|chr1:193539508-193540981	AL136456.1	193473224	cd4_normal_scale	0.028304
chr1	198520451	198521316	intergenic|chr1:198520451-198521316	AL450352.1	198519877	cd4_normal_scale	0.064023
chr1	198523097	198524665	genic|chr1:198523097-198524665	AL450352.1	198519877	cd4_normal_scale	0.044548
chr1	198523097	198524665	genic|chr1:198523097-198524665	ATP6V1G3	198540945	cd4_normal_scale	0.033473
chr1	198533753	198535449	genic|chr1:198533753-198535449	ATP6V1G3	198540945	cd4_normal_scale	0.036700
chr1	198538526	198539426	genic|chr1:198538526-198539426	ATP6V1G3	198540945	cd4_normal_scale	0.024624
chr1	198556080	198558335	intergenic|chr1:198556080-198558335	ATP6V1G3	198540945	cd4_normal_scale	0.024342
chr1	198620818	198622520	intergenic|chr1:198620818-198622520	AL450352.1	198519877	cd4_normal_scale	0.020413
chr1	198620818	198622520	intergenic|chr1:198620818-198622520	ATP6V1G3	198540945	cd4_normal_scale	0.024117
chr1	198620818	198622520	intergenic|chr1:198620818-198622520	PTPRC	198638457	cd4_normal_scale	0.046588
chr1	198620818	198622520	intergenic|chr1:198620818-198622520	AL157402.2	198667061	cd4_normal_scale	0.023076
chr1	198636243	198637091	intergenic|chr1:198636243-198637091	PTPRC	198638457	cd4_normal_scale	0.032492
chr1	198641362	198642747	genic|chr1:198641362-198642747	PTPRC	198638457	cd4_normal_scale	0.024290
chr1	198656117	198657054	genic|chr1:198656117-198657054	PTPRC	198638457	cd4_normal_scale	0.021274
chr1	198656117	198657054	genic|chr1:198656117-198657054	AL157402.2	198667061	cd4_normal_scale	0.027831
chr1	198657165	198658285	genic|chr1:198657165-198658285	AL157402.2	198667061	cd4_normal_scale	0.031208
chr1	198664201	198665792	genic|chr1:198664201-198665792	AL157402.2	198667061	cd4_normal_scale	0.053391
chr1	198668222	198669893	genic|chr1:198668222-198669893	AL157402.2	198667061	cd4_normal_scale	0.085855
chr1	198678209	198680903	genic|chr1:198678209-198680903	C1orf53	197902630	cd4_normal_scale	0.021892
chr1	198678209	198680903	genic|chr1:198678209-198680903	AL450352.1	198519877	cd4_normal_scale	0.025928
chr1	198678209	198680903	genic|chr1:198678209-198680903	ATP6V1G3	198540945	cd4_normal_scale	0.030659
chr1	198678209	198680903	genic|chr1:198678209-198680903	PTPRC	198638457	cd4_normal_scale	0.023334
chr1	198678209	198680903	genic|chr1:198678209-198680903	AL157402.2	198667061	cd4_normal_scale	0.061938
chr1	198681738	198682238	genic|chr1:198681738-198682238	AL157402.2	198667061	cd4_normal_scale	0.024260
chr1	198934739	198935998	genic|chr1:198934739-198935998	MIR181A1HG	198937471	cd4_normal_scale	0.111031
chr1	200869521	200870543	intergenic|chr1:200869521-200870543	GPR25	200872981	cd4_normal_scale	0.056246
chr1	200876852	200878577	intergenic|chr1:200876852-200878577	GPR25	200872981	cd4_normal_scale	0.028305
chr1	201019354	201020642	genic|chr1:201019354-201020642	KIF21B	201023700	cd4_normal_scale	0.090930
chr1	201019354	201020642	genic|chr1:201019354-201020642	AL358473.1	201023949	cd4_normal_scale	0.090929
chr1	201020906	201021406	genic|chr1:201020906-201021406	KIF21B	201023700	cd4_normal_scale	0.026238
chr1	201020906	201021406	genic|chr1:201020906-201021406	AL358473.1	201023949	cd4_normal_scale	0.026237
chr1	201153829	201155729	genic|chr1:201153829-201155729	TMEM9	201171574	cd4_normal_scale	0.021530
chr1	202158903	202160326	genic|chr1:202158903-202160326	PTPN7	202161588	cd4_normal_scale	0.063491
chr1	202164236	202166030	intergenic|chr1:202164236-202166030	PTPN7	202161588	cd4_normal_scale	0.029843
chr1	202806803	202808970	genic|chr1:202806803-202808970	KDM5B	202809470	cd4_normal_scale	0.057735
chr1	202806803	202808970	genic|chr1:202806803-202808970	PCAT6	202810954	cd4_normal_scale	0.058361
chr1	203276800	203279107	genic|chr1:203276800-203279107	LINC01353	203273221	cd4_normal_scale	0.024767
chr1	203286590	203287911	genic|chr1:203286590-203287911	LINC01353	203273221	cd4_normal_scale	0.041142
chr1	203289003	203289938	intergenic|chr1:203289003-203289938	LINC01353	203273221	cd4_normal_scale	0.050153
chr1	203289003	203289938	intergenic|chr1:203289003-203289938	LINC01136	203305309	cd4_normal_scale	0.025516
chr1	203289003	203289938	intergenic|chr1:203289003-203289938	BTG2	203305491	cd4_normal_scale	0.025516
chr1	203290349	203291151	intergenic|chr1:203290349-203291151	LINC01353	203273221	cd4_normal_scale	0.044377
chr1	203290349	203291151	intergenic|chr1:203290349-203291151	LINC01136	203305309	cd4_normal_scale	0.039533
chr1	203290349	203291151	intergenic|chr1:203290349-203291151	BTG2	203305491	cd4_normal_scale	0.039533
chr1	203320250	203321695	intergenic|chr1:203320250-203321695	LINC01353	203273221	cd4_normal_scale	0.022987
chr1	203326572	203328212	intergenic|chr1:203326572-203328212	AC104463.2	202604268	cd4_normal_scale	0.020561
chr1	203326572	203328212	intergenic|chr1:203326572-203328212	LINC01353	203273221	cd4_normal_scale	0.077446
chr1	203326572	203328212	intergenic|chr1:203326572-203328212	LINC01136	203305309	cd4_normal_scale	0.042523
chr1	203326572	203328212	intergenic|chr1:203326572-203328212	BTG2	203305491	cd4_normal_scale	0.042522
chr1	203326572	203328212	intergenic|chr1:203326572-203328212	PRELP	203475806	cd4_normal_scale	0.020182
chr1	203627747	203630252	genic|chr1:203627747-203630252	ATP2B4	203626561	cd4_normal_scale	0.059341
chr1	203681496	203683083	genic|chr1:203681496-203683083	ATP2B4	203626561	cd4_normal_scale	0.072322
chr1	204505844	204507959	intergenic|chr1:204505844-204507959	PIK3C2B	204494724	cd4_normal_scale	0.034594
chr1	204505844	204507959	intergenic|chr1:204505844-204507959	MDM4	204516379	cd4_normal_scale	0.038669
chr1	204512648	204514141	intergenic|chr1:204512648-204514141	MDM4	204516379	cd4_normal_scale	0.053240
chr1	204520630	204521648	genic|chr1:204520630-204521648	MDM4	204516379	cd4_normal_scale	0.021281
chr1	205284323	205287016	genic|chr1:205284323-205287016	NUAK2	205321760	cd4_normal_scale	0.054821
chr1	205288178	205288977	intergenic|chr1:205288178-205288977	NUAK2	205321760	cd4_normal_scale	0.020384
chr1	205319079	205320590	genic|chr1:205319079-205320590	NUAK2	205321760	cd4_normal_scale	0.021898
chr1	206050686	206051893	intergenic|chr1:206050686-206051893	RHEX	206053173	cd4_normal_scale	0.021872
chr1	206466954	206468422	intergenic|chr1:206466954-206468422	IKBKE	206470476	cd4_normal_scale	0.027337
chr1	206471970	206472894	genic|chr1:206471970-206472894	IKBKE	206470476	cd4_normal_scale	0.021245
chr1	206555286	206559819	genic|chr1:206555286-206559819	RASSF5	206507531	cd4_normal_scale	0.023567
chr1	206555286	206559819	genic|chr1:206555286-206559819	EIF2D	206612465	cd4_normal_scale	0.022811
chr1	206768840	206769766	genic|chr1:206768840-206769766	IL19	206770764	cd4_normal_scale	0.073566
chr1	206768840	206769766	genic|chr1:206768840-206769766	IL10	206774541	cd4_normal_scale	0.023723
chr1	206802719	206803641	genic|chr1:206802719-206803641	IL19	206770764	cd4_normal_scale	0.023211
chr1	206802719	206803641	genic|chr1:206802719-206803641	IL10	206774541	cd4_normal_scale	0.022441
chr1	206898487	206901886	genic|chr1:206898487-206901886	IL24	206897443	cd4_normal_scale	0.049288
chr1	206921333	206922223	genic|chr1:206921333-206922223	FCMR	206923247	cd4_normal_scale	0.049813
chr1	207049847	207051925	genic|chr1:207049847-207051925	YOD1	207052980	cd4_normal_scale	0.080585
chr1	207322080	207322939	genic|chr1:207322080-207322939	CD55	207321376	cd4_normal_scale	0.108976
chr1	207335543	207337603	genic|chr1:207335543-207337603	CD55	207321376	cd4_normal_scale	0.024236
chr1	207458270	207459897	genic|chr1:207458270-207459897	CR2	207454230	cd4_normal_scale	0.027078
chr1	207825355	207826846	genic|chr1:207825355-207826846	MIR29B2CHG	207879115	cd4_normal_scale	0.039284
chr1	207825355	207826846	genic|chr1:207825355-207826846	AL356275.1	207909992	cd4_normal_scale	0.028361
chr1	207825355	207826846	genic|chr1:207825355-207826846	CD34	207911402	cd4_normal_scale	0.023505
chr1	207866453	207869698	genic|chr1:207866453-207869698	MIR29B2CHG	207879115	cd4_normal_scale	0.047519
chr1	207866453	207869698	genic|chr1:207866453-207869698	AL356275.1	207909992	cd4_normal_scale	0.023473
chr1	207866453	207869698	genic|chr1:207866453-207869698	CD34	207911402	cd4_normal_scale	0.024448
chr1	207872708	207873808	genic|chr1:207872708-207873808	MIR29B2CHG	207879115	cd4_normal_scale	0.031805
chr1	207882684	207884260	genic|chr1:207882684-207884260	MIR29B2CHG	207879115	cd4_normal_scale	0.078024
chr1	209650230	209651871	genic|chr1:209650230-209651871	LAMB3	209652425	cd4_normal_scale	0.069349
chr1	209672765	209673674	genic|chr1:209672765-209673674	G0S2	209675412	cd4_normal_scale	0.024879
chr1	209747210	209749079	intergenic|chr1:209747210-209749079	HSD11B1	209686178	cd4_normal_scale	0.022970
chr1	209747210	209749079	intergenic|chr1:209747210-209749079	HSD11B1-AS1	209724125	cd4_normal_scale	0.029164
chr1	209747210	209749079	intergenic|chr1:209747210-209749079	TRAF3IP3	209756032	cd4_normal_scale	0.037016
chr1	209747210	209749079	intergenic|chr1:209747210-209749079	IRF6	209806175	cd4_normal_scale	0.027708
chr1	209751106	209752391	intergenic|chr1:209751106-209752391	TRAF3IP3	209756032	cd4_normal_scale	0.027390
chr1	209768280	209770721	genic|chr1:209768280-209770721	LAMB3	209652425	cd4_normal_scale	0.020179
chr1	209768280	209770721	genic|chr1:209768280-209770721	HSD11B1	209686178	cd4_normal_scale	0.024878
chr1	209768280	209770721	genic|chr1:209768280-209770721	HSD11B1-AS1	209724125	cd4_normal_scale	0.036564
chr1	209768280	209770721	genic|chr1:209768280-209770721	TRAF3IP3	209756032	cd4_normal_scale	0.057653
chr1	209768280	209770721	genic|chr1:209768280-209770721	C1orf74	209784559	cd4_normal_scale	0.050465
chr1	209768280	209770721	genic|chr1:209768280-209770721	IRF6	209806175	cd4_normal_scale	0.030085
chr1	209768280	209770721	genic|chr1:209768280-209770721	UTP25	209827972	cd4_normal_scale	0.032243
chr1	209768280	209770721	genic|chr1:209768280-209770721	HHAT	210328252	cd4_normal_scale	0.022588
chr1	209783003	209783846	genic|chr1:209783003-209783846	C1orf74	209784559	cd4_normal_scale	0.027508
chr1	209822293	209823709	intergenic|chr1:209822293-209823709	UTP25	209827972	cd4_normal_scale	0.022111
chr1	211328400	211329122	genic|chr1:211328400-211329122	TRAF5	211326615	cd4_normal_scale	0.026068
chr1	211329608	211330353	genic|chr1:211329608-211330353	TRAF5	211326615	cd4_normal_scale	0.027645
chr1	211334931	211336969	genic|chr1:211334931-211336969	TRAF5	211326615	cd4_normal_scale	0.024261
chr1	211334931	211336969	genic|chr1:211334931-211336969	AL590101.1	211382717	cd4_normal_scale	0.020259
chr1	211334931	211336969	genic|chr1:211334931-211336969	LINC00467	211382736	cd4_normal_scale	0.020259
chr1	211352845	211354770	genic|chr1:211352845-211354770	TRAF5	211326615	cd4_normal_scale	0.057916
chr1	211680659	211682235	genic|chr1:211680659-211682235	NEK2	211675630	cd4_normal_scale	0.046235
chr1	211832912	211833940	genic|chr1:211832912-211833940	LPGAT1-AS1	211829636	cd4_normal_scale	0.021231
chr1	211832912	211833940	genic|chr1:211832912-211833940	LPGAT1	211830763	cd4_normal_scale	0.037296
chr1	212290574	212291929	genic|chr1:212290574-212291929	AL360091.2	212297448	cd4_normal_scale	0.024641
chr1	212320673	212322487	genic|chr1:212320673-212322487	AL360091.3	212331713	cd4_normal_scale	0.028790
chr1	214281902	214283159	genic|chr1:214281902-214283159	SMYD2	214281102	cd4_normal_scale	0.046210
chr1	214640213	214641963	genic|chr1:214640213-214641963	KCTD3	215567304	cd4_normal_scale	0.024493
chr1	218350830	218352333	genic|chr1:218350830-218352333	TGFB2	218345336	cd4_normal_scale	0.045533
chr1	220880644	220881747	genic|chr1:220880644-220881747	HLX-AS1	220880140	cd4_normal_scale	0.026373
chr1	222643226	222644813	genic|chr1:222643226-222644813	TGFB2	218345336	cd4_normal_scale	0.024499
chr1	222643226	222644813	genic|chr1:222643226-222644813	AC096642.1	219270774	cd4_normal_scale	0.028674
chr1	222643226	222644813	genic|chr1:222643226-222644813	ZC3H11B	219613145	cd4_normal_scale	0.029189
chr1	222643226	222644813	genic|chr1:222643226-222644813	BPNT1	220090462	cd4_normal_scale	0.025769
chr1	222643226	222644813	genic|chr1:222643226-222644813	MARK1	220528183	cd4_normal_scale	0.030618
chr1	222643226	222644813	genic|chr1:222643226-222644813	C1orf115	220690363	cd4_normal_scale	0.026847
chr1	222643226	222644813	genic|chr1:222643226-222644813	HLX	220879431	cd4_normal_scale	0.029593
chr1	222643226	222644813	genic|chr1:222643226-222644813	HLX-AS1	220880140	cd4_normal_scale	0.029456
chr1	222643226	222644813	genic|chr1:222643226-222644813	AL513314.2	222504622	cd4_normal_scale	0.031473
chr1	222643226	222644813	genic|chr1:222643226-222644813	TAF1A-AS1	222589825	cd4_normal_scale	0.040150
chr1	222643226	222644813	genic|chr1:222643226-222644813	TAF1A	222589933	cd4_normal_scale	0.040150
chr1	222643226	222644813	genic|chr1:222643226-222644813	MIA3	222618097	cd4_normal_scale	0.041453
chr1	222643226	222644813	genic|chr1:222643226-222644813	AL592148.3	222661512	cd4_normal_scale	0.052450
chr1	222643226	222644813	genic|chr1:222643226-222644813	BROX	222712553	cd4_normal_scale	0.027786
chr1	222643226	222644813	genic|chr1:222643226-222644813	AIDA	222713210	cd4_normal_scale	0.033366
chr1	222643226	222644813	genic|chr1:222643226-222644813	FAM177B	222737207	cd4_normal_scale	0.035308
chr1	222643226	222644813	genic|chr1:222643226-222644813	AL392172.1	222815022	cd4_normal_scale	0.030076
chr1	222643226	222644813	genic|chr1:222643226-222644813	DISP1	222872271	cd4_normal_scale	0.035426
chr1	222643226	222644813	genic|chr1:222643226-222644813	AL359979.2	223144049	cd4_normal_scale	0.024486
chr1	222643226	222644813	genic|chr1:222643226-222644813	SUSD4	223364178	cd4_normal_scale	0.021063
chr1	222643226	222644813	genic|chr1:222643226-222644813	CAPN8	223665734	cd4_normal_scale	0.024075
chr1	222654245	222656250	genic|chr1:222654245-222656250	AL592148.3	222661512	cd4_normal_scale	0.097783
chr1	222654245	222656250	genic|chr1:222654245-222656250	DISP1	222872271	cd4_normal_scale	0.021571
chr1	222669050	222670530	genic|chr1:222669050-222670530	AL592148.3	222661512	cd4_normal_scale	0.060105
chr1	223711811	223713467	genic|chr1:223711811-223713467	CAPN2	223701593	cd4_normal_scale	0.030649
chr1	223991146	223992910	intergenic|chr1:223991146-223992910	CAPN8	223665734	cd4_normal_scale	0.044530
chr1	223991146	223992910	intergenic|chr1:223991146-223992910	TP53BP2	223845954	cd4_normal_scale	0.042252
chr1	223991146	223992910	intergenic|chr1:223991146-223992910	FBXO28	224114111	cd4_normal_scale	0.056712
chr1	223991146	223992910	intergenic|chr1:223991146-223992910	NVL	224330189	cd4_normal_scale	0.028961
chr1	224168926	224171527	intergenic|chr1:224168926-224171527	DEGS1	224175756	cd4_normal_scale	0.033686
chr1	224182269	224182769	genic|chr1:224182269-224182769	DEGS1	224175756	cd4_normal_scale	0.034249
chr1	224182955	224183920	genic|chr1:224182955-224183920	DEGS1	224175756	cd4_normal_scale	0.044155
chr1	224182955	224183920	genic|chr1:224182955-224183920	AC092809.2	224213625	cd4_normal_scale	0.022057
chr1	225427924	225428424	genic|chr1:225427924-225428424	LBR	225428925	cd4_normal_scale	0.086647
